In_x,In_y,Out_x,Out_y,Center_x,Center_y,PositionIndex
263.5196445,-92.80946814,260.6723265,-104.2241953,262.0959855,-98.5168317,281
264.4574118,-93.16369433,261.6055812,-104.5765553,263.0314965,-98.8701248,282
265.3947392,-93.51749086,262.5387178,-104.9308267,263.9667285,-99.22415876,283
266.3320943,-93.87077901,263.472355,-105.2841979,264.9022246,-99.57748848,284
267.2693995,-94.22414547,264.4059345,-105.6377886,265.837667,-99.93096705,285
268.2063707,-94.57861616,265.339218,-105.9919275,266.7727943,-100.2852718,286
269.1644056,-94.94179198,266.2507059,-106.3392894,267.7075557,-100.6405407,287
270.0784365,-95.28858337,267.2057988,-106.7040835,268.6421177,-100.9963334,288
271.0142642,-95.64324541,268.1392297,-107.0606468,269.576747,-101.3519461,289
271.9500657,-95.99838342,269.0726664,-107.4167941,270.511366,-101.7075888,290
272.9908087,-96.39390176,269.9009918,-107.7330014,271.4459003,-102.0634516,291
273.8190628,-96.71197698,270.9405886,-108.1298415,272.3798257,-102.4209093,292
274.7526805,-97.06871991,271.8743329,-108.4892738,273.3135067,-102.7789969,293
275.7335126,-97.44471905,272.7608398,-108.8294921,274.2471762,-103.1371056,294
276.733094,-97.82717631,273.6295697,-109.1607537,275.1813319,-103.493965,295
277.5518473,-98.14275571,274.678457,-109.5606338,276.1151521,-103.8516947,296
278.5976432,-98.54496238,275.5001405,-109.8743103,277.0488918,-104.2096363,297
279.4157882,-98.8600199,276.5498967,-110.2740529,277.9828425,-104.5670364,298
280.4047475,-99.24041193,277.4284484,-110.6094805,278.916598,-104.9249462,299
281.2798327,-99.57756478,278.4209763,-110.9878816,279.8504045,-105.2827232,300
282.3242886,-99.98155405,279.2435407,-111.3009807,280.7839146,-105.6412674,301
283.2553428,-100.3401762,280.1801656,-111.6577366,281.7177542,-105.9989564,302
284.1860179,-100.6998713,281.116902,-112.0140917,282.6514599,-106.3569815,303
285.0981621,-101.0503237,282.0722707,-112.3794502,283.5852164,-106.7148869,304
286.046951,-101.4142643,282.991591,-112.7297645,284.519271,-107.0720144,305
286.9775303,-101.7712489,283.9291023,-113.0870887,285.4533163,-107.4291688,306
287.8767183,-102.1149303,284.8982689,-113.4570166,286.3874936,-107.7859735,307
288.8378068,-102.4823551,285.8055743,-113.8031012,287.3216906,-108.1427281,308
289.7678964,-102.8377452,286.744043,-114.1607812,288.2559697,-108.4992632,309
290.6979949,-103.1937965,287.6821264,-114.5187972,289.1900607,-108.8562969,310
291.6283898,-103.5490763,288.6196708,-114.8782148,290.1240303,-109.2136455,311
292.5582025,-103.9043758,289.5576103,-115.2380973,291.0579064,-109.5712366,312
293.4882132,-104.2589865,290.4956367,-115.5979315,291.9919249,-109.928459,313
294.4179974,-104.6151791,291.4328673,-115.9588273,292.9254323,-110.2870032,314
295.3482924,-104.9713839,292.3701997,-116.318128,293.8592461,-110.644756,315
296.2784284,-105.3267895,293.3074316,-116.6789149,294.79293,-111.0028522,316
297.2091397,-105.6824442,294.2437144,-117.0404185,295.726427,-111.3614314,317
298.13965,-106.0382287,295.1802581,-117.4016317,296.659954,-111.7199302,318
299.069685,-106.3933647,296.1178482,-117.761998,297.5937666,-112.0776814,319
300.0001085,-106.748704,297.0549483,-118.1224284,298.5275284,-112.4355662,320
300.9305101,-107.1047901,297.9919192,-118.4825119,299.4612147,-112.793651,321
301.8612553,-107.4588279,298.9292367,-118.8428265,300.395246,-113.1508272,322
302.8070373,-107.818002,299.8516329,-119.1977296,301.3293351,-113.5078658,323
303.7304554,-108.1810396,300.7925596,-119.5586749,302.2615075,-113.8698572,324
304.7549839,-108.5777465,301.634255,-119.8810883,303.1946195,-114.2294174,325
305.5724469,-108.8973803,302.6815231,-120.2844466,304.126985,-114.5909134,326
306.5643134,-109.2829226,303.5545097,-120.6215623,305.0594116,-114.9522424,327
307.429673,-109.6187557,304.5544728,-121.0071761,305.9920729,-115.3129659,328
308.3830475,-109.9876882,305.4660584,-121.3606164,306.9245529,-115.6741523,329
309.3966008,-110.3784422,306.3178535,-121.6912718,307.8572272,-116.034857,330
310.2184217,-110.6969704,307.3613492,-122.0942641,308.7898855,-116.3956172,331
311.2574676,-111.0970362,308.1881554,-122.4142702,309.7228115,-116.7556532,332
312.0799509,-111.4141316,309.2314241,-122.8175449,310.6556875,-117.1158383,333
313.1191353,-111.8139521,310.058716,-123.1362259,311.5889257,-117.475089,334
314.0506752,-112.1716655,310.9940353,-123.4960185,312.5223553,-117.833842,335
314.9521745,-112.5190002,311.9588717,-123.8675553,313.4555231,-118.1932778,336
315.9121809,-112.88871,312.865262,-124.2165429,314.3887215,-118.5526265,337
316.8441151,-113.246617,313.8000708,-124.5764115,315.322093,-118.9115142,338
317.7766451,-113.6056115,314.7339807,-124.9360193,316.2553129,-119.2708154,339
